resume_id,name,email,phone,age,education,university,graduation_year,total_experience,job_history,skills,certifications,projects,last_job_title,last_company,summary,location,languages,is_relevant
005958a2-1829-4830-be8f-02a51ce845ac,Anita Joseph,davidnicholson@example.org,+1-701-742-6205x26236,56,Master's Degree,Mountain State College,2012,33,"[{'title': 'Data Scientist', 'duration': 11, 'company': 'Duran, Young and Patel'}, {'title': 'QA Engineer', 'duration': 6, 'company': 'Mccall, Lara and Stone'}, {'title': 'Project Manager', 'duration': 7, 'company': 'Rodriguez-Cole'}, {'title': 'QA Engineer', 'duration': 5, 'company': 'Smith Group'}, {'title': 'QA Engineer', 'duration': 4, 'company': 'Flores, Duffy and Lester'}]","Python, JavaScript, C++, SQL, Docker, React, Angular, Machine Learning, Data Analysis, TensorFlow, Spark, Communication, Teamwork, Leadership, Time Management, Creativity",No,2,Data Scientist,"Duran, Young and Patel","Among be modern rich challenge society in. Song new go choice true. Very line visit must.
Pressure course who also student. Start chair president act few.",Danielborough,"English, Spanish",1
947baf64-d092-4516-a836-649f72c33ac9,Cynthia Scott,sheila48@example.net,393-963-8632x602,26,Associate Degree,Tech Institute,2014,3,"[{'title': 'Engineering Manager', 'duration': 3, 'company': 'Sanford and Sons'}]","Python, Java, JavaScript, C++, NoSQL, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, Spark, Hadoop, Communication, Teamwork, Problem Solving, Time Management, Creativity",Yes,9,Engineering Manager,Sanford and Sons,"Dinner while hit song.
Class smile accept half. Worry of interview leader. Moment whom yes.
Book than goal community share window Congress. Dark five listen poor word run box. Thought trial decision necessary measure expect according.",Brandonchester,"English, Chinese",0
e56316f7-e974-440f-834a-725a9df3c041,Jordan Cox,conwaylori@example.com,(289)656-7524x03093,28,Bachelor's Degree,National University,2024,5,"[{'title': 'Engineering Manager', 'duration': 1, 'company': 'Travis LLC'}, {'title': 'BI Developer', 'duration': 3, 'company': 'Freeman Ltd'}, {'title': 'Engineering Manager', 'duration': 1, 'company': 'Blackburn, Long and Travis'}]","Python, JavaScript, C++, SQL, AWS, Azure, Docker, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management",Yes,5,Engineering Manager,Travis LLC,"Available base bill professor individual kid west. Start explain it just skin program per. Despite exactly voice any computer. Doctor teach light about guy attack.
Soldier cup class stage. Development audience foreign billion. Indeed medical natural alone chance rule.",Lake Dorothy,English,1
066712ec-ec28-424d-9868-36a221d3d555,Karen Sullivan,harrisjamie@example.org,490-888-5066,24,Bachelor's Degree,Global University,1995,1,"[{'title': 'DevOps Engineer', 'duration': 1, 'company': 'Wood and Sons'}]","Java, JavaScript, NoSQL, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Problem Solving",Yes,10,DevOps Engineer,Wood and Sons,"Fine run building here.
Change religious authority. Full teacher throw race history history nearly. Every close subject.
Throw deep series guy. Plan gas young unit situation conference book.",Heatherberg,English,0
05b17b84-5e25-4943-b4a8-974bb6ef7283,Jacqueline Johnson,lauren66@example.com,617-922-1222x0943,60,Bachelor's Degree,National University,2003,27,"[{'title': 'Frontend Developer', 'duration': 25, 'company': 'Brown-Perry'}, {'title': 'Full Stack Developer', 'duration': 2, 'company': 'Tate, Edwards and Cox'}]","Python, JavaScript, C++, NoSQL, React, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Communication, Teamwork, Problem Solving, Time Management, Creativity",Yes,9,Frontend Developer,Brown-Perry,"Base side benefit they.
Set music throw half by rather me. Give different change think name include.
Off state organization training do page. Above dinner individual. Involve focus class serve culture anyone positive.
Popular north production nice little pull.",New Jonathan,"English, Chinese",0
fd299ec9-26d8-4bad-b03a-faef6bdf8e42,Erik Page,monica67@example.net,001-705-659-3416x1609,31,Master's Degree,Oceanview University,2003,5,"[{'title': 'Security Specialist', 'duration': 5, 'company': 'Keller Ltd'}]","Python, Java, JavaScript, C++, SQL, NoSQL, AWS, Docker, Kubernetes, React, Data Analysis, TensorFlow, Spark, Communication, Leadership, Problem Solving, Time Management, Creativity",Yes,3,Security Specialist,Keller Ltd,"Market write computer west draw loss.
Than general wish.
Nation send pass let street east mind treatment. Test marriage free material describe thank. Wall will develop hear can else job.",Watkinsstad,"English, Spanish",0
eb0de84c-fde9-475b-94db-ac58c2c08c3a,Willie Wall,michaelrogers@example.net,317-547-9533,50,Master's Degree,Global University,2005,23,"[{'title': 'Frontend Developer', 'duration': 16, 'company': 'Jones, Evans and George'}, {'title': 'Engineering Manager', 'duration': 7, 'company': 'Young LLC'}]","Python, JavaScript, C++, SQL, AWS, Azure, Docker, Angular, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Time Management, Creativity",Yes,2,Frontend Developer,"Jones, Evans and George","Claim state week stop big suggest. Television fill report.
Reality life for sense then great. Ball research draw garden.
Tv just blood it evening natural now. Claim either stay. Green hundred save.",Port Daniel,"English, French",1
04ffd191-e114-4130-a510-eebb94303ee9,Matthew Davis,chris58@example.net,4855578988,21,High School,N/A,2005,0,[],"Python, Java, JavaScript, C++, SQL, Docker, React, Angular, Machine Learning, TensorFlow, PyTorch, Spark, Communication, Teamwork, Problem Solving, Time Management, Creativity",No,10,N/A,N/A,"Campaign stop of author enough teach page. Magazine very situation clearly camera throw seat. After run family book.
Point purpose significant. Pull language late. Fact his white artist.",South Kyleborough,"English, Chinese",0
8b8347f5-1734-4dac-9942-f73e121a0526,Lucas Holmes,charles69@example.org,544-894-7533x1841,24,Bachelor's Degree,Liberty College,1999,1,"[{'title': 'Frontend Developer', 'duration': 1, 'company': 'Woods, Page and Jones'}]","Python, JavaScript, SQL, AWS, Azure, Angular, Machine Learning, PyTorch, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,5,Frontend Developer,"Woods, Page and Jones","Water yet themselves face peace. Sure ability talk area similar. Tough green scientist money baby fire.
Turn within surface which red significant hit. Less ball however.
Quickly foot other bad or need music.
Beat country police machine have personal.",Kramerville,"English, Spanish",0
1d53adee-3662-47b6-b3db-ef09219849ff,Jeffrey Boyd,larrygrant@example.org,(341)247-6009x847,37,Bachelor's Degree,Mountain State College,2020,14,"[{'title': 'Engineering Manager', 'duration': 1, 'company': 'Byrd, Owens and Johnson'}, {'title': 'Project Manager', 'duration': 13, 'company': 'Wallace, Thomas and Powell'}]","Python, JavaScript, SQL, Azure, Docker, Kubernetes, Angular, Machine Learning, Data Analysis, TensorFlow, Spark, Communication, Teamwork, Leadership, Problem Solving, Creativity",Yes,11,Engineering Manager,"Byrd, Owens and Johnson","Both available scientist huge wrong spend top. Learn care parent term.
Prove action air customer. Show film happy list size.
Responsibility white nation feeling she keep be. Data throughout pick offer.
Industry no relate usually send garden issue. Federal design economic number.",Michelleborough,"English, Spanish",0
6c33b79e-c7f5-4a62-8750-4e1133d5e623,Samuel Adams,morganbrenda@example.net,774-781-8147,41,Bachelor's Degree,Metropolitan University,2009,13,"[{'title': 'Systems Administrator', 'duration': 13, 'company': 'Hill LLC'}]","Python, Java, JavaScript, C++, SQL, AWS, Azure, React, Angular, Machine Learning, Data Analysis, Hadoop, Communication, Teamwork, Leadership, Time Management",Yes,0,Systems Administrator,Hill LLC,"Understand catch chair drive. Agency popular new study party yes.
Make office reveal least act fear tend. Big culture less. Their policy TV magazine without yeah author. Together election Democrat major center left.",Jacobfurt,English,1
82ea0b92-90dd-4e29-b1d9-13ed77e80011,Robert Leonard,ppratt@example.org,001-346-559-2449x3277,51,Bachelor's Degree,Metropolitan University,2024,27,"[{'title': 'DevOps Engineer', 'duration': 27, 'company': 'White LLC'}]","Python, Java, JavaScript, C++, SQL, AWS, Azure, Docker, Kubernetes, React, Machine Learning, Data Analysis, Spark, Communication, Teamwork, Problem Solving, Creativity",Yes,4,DevOps Engineer,White LLC,"Out it ok participant either. Great teach common account run over on structure.
Want save teach full. Necessary five hard thank. Meet child body consider.
Source matter know game reflect film bank. Very still wait field arrive.",East Emilyhaven,"English, Spanish",1
3036b727-4ab6-4d7a-a2a2-b649c0662d96,Erica Glenn,kyle94@example.com,(261)406-5982x66486,54,Bachelor's Degree,National University,2007,1,"[{'title': 'Project Manager', 'duration': 1, 'company': 'Hull-Joseph'}]","Python, Java, JavaScript, C++, SQL, AWS, Docker, Kubernetes, Machine Learning, Data Analysis, TensorFlow, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,11,Project Manager,Hull-Joseph,"Fund none we night bill production.
Memory color indicate her. Full I deep head gas.
Name individual able Democrat political chair fact. Pm culture pay machine Republican.
Hospital adult sit population guess message. Discuss thought boy week vote happy.",South Madison,"English, Spanish",0
3d53378c-6475-44ee-b036-03a6ad8d39d2,Mrs. Linda Franklin MD,ericrodriguez@example.org,001-402-532-8631x8334,60,Bachelor's Degree,National University,2006,37,"[{'title': 'DevOps Engineer', 'duration': 36, 'company': 'Moore LLC'}, {'title': 'Project Manager', 'duration': 1, 'company': 'Higgins, Hanna and Mitchell'}]","Python, Java, JavaScript, SQL, AWS, Docker, React, Angular, Machine Learning, Data Analysis, Spark, Hadoop, Communication, Teamwork, Problem Solving, Time Management, Creativity",Yes,2,DevOps Engineer,Moore LLC,"Yourself unit nor however event. By feeling record style speech serious. Everything but sign.
Culture first media.
Chair relate apply necessary question base during.
Way get available address language right.",Lake Todd,"English, French",1
6fcae5c4-6b0b-4f4b-ad9e-03c75887b379,Mitchell Garcia,phillip34@example.org,001-467-940-1862x4165,47,Bachelor's Degree,National University,2018,0,[],"Python, Java, SQL, NoSQL, AWS, Docker, Kubernetes, Machine Learning, Data Analysis, PyTorch, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,8,N/A,N/A,"College return measure edge government keep. Dark others finish likely full still democratic. When stand while bag although.
Single as likely him artist her last. Pressure hotel which price beyond although technology something.",Tammyton,English,0
11db48fe-13ee-4020-ae8c-2060fccc0406,Caleb Martin,rogerslaura@example.net,243.559.5526x828,25,Associate Degree,Mountain State College,2005,0,[],"Java, SQL, Azure, Kubernetes, React, Angular, Machine Learning, Data Analysis, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,4,N/A,N/A,"Statement police however often. Result share often million sound thus pattern first.
Case research expert study exactly. Herself political community street. Hot cover camera police tell project.
Land its fall through exactly another.",Brianburgh,"English, Spanish",0
b1d46051-04ae-4784-b9e6-50fe2394210b,Joseph Stevenson,traci00@example.org,298-448-8116x203,39,Bachelor's Degree,Polytechnic Institute,2024,16,"[{'title': 'CTO', 'duration': 16, 'company': 'Anderson, Bradley and Burns'}]","Python, Java, C++, AWS, Docker, Kubernetes, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,1,CTO,"Anderson, Bradley and Burns","Side friend upon experience participant today music. Participant simply reach government conference people.
Decade final set individual several. Age small write detail remember parent.
Want and lose sport talk. Carry hair tough. Base none option within financial.",Martinezside,English,1
d161be45-3a15-4be4-bf19-9d56c7d33c83,Nathaniel Bolton,clarkjonathan@example.net,7096834990,38,Bachelor's Degree,Mountain State College,2023,9,"[{'title': 'Frontend Developer', 'duration': 4, 'company': 'Harding-Massey'}, {'title': 'BI Developer', 'duration': 3, 'company': 'Arnold LLC'}, {'title': 'Product Manager', 'duration': 2, 'company': 'Gamble Group'}]","Python, JavaScript, SQL, AWS, Azure, Docker, React, Machine Learning, TensorFlow, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,6,Frontend Developer,Harding-Massey,"Know region lay win someone beautiful degree market. Then political person interview.
South performance similar pull account of.
We sort two probably parent tend fill five. Second drive stock reality.
Reality through commercial. Mission lose expect else nearly nice second. Themselves go pull.",South Amanda,"English, Spanish",1
785bf25d-2f2a-4750-ac26-7df6d7b772bd,Carlos Trevino,josephestrada@example.com,(647)673-2503,35,Bachelor's Degree,Metropolitan University,1999,5,"[{'title': 'DevOps Engineer', 'duration': 5, 'company': 'Williams-Miller'}]","Python, Java, JavaScript, C++, SQL, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,11,DevOps Engineer,Williams-Miller,"Loss ready interest cell time talk believe. Matter it organization general those week. Citizen customer tend fall.
Debate federal lead. A watch with country yard growth go. Significant throw I anything site get here.",Port Katherine,"English, Chinese",1
067e795a-3a3b-4efc-b1a5-3fb9ed34cf29,Christina Owen,kimberlythomas@example.org,8523848519,34,Bachelor's Degree,Mountain State College,1999,8,"[{'title': 'Data Analyst', 'duration': 3, 'company': 'Solis-Robinson'}, {'title': 'Data Analyst', 'duration': 3, 'company': 'Snow, Bush and Foster'}, {'title': 'BI Developer', 'duration': 2, 'company': 'Miller-Little'}]","Python, JavaScript, C++, SQL, NoSQL, Azure, Docker, React, Machine Learning, PyTorch, Communication, Teamwork, Leadership, Problem Solving",Yes,12,Data Analyst,Solis-Robinson,"Decade early church possible cup. Small according smile. Mother great apply more recognize.
Might pick bank. Now him daughter. Who clearly understand catch everything recently son.
Woman mission like strong character another. Pay father you end daughter. Natural sea national science bit lose.",Lake Cynthiaborough,"English, French",1
1e279694-d6ce-482c-a535-4fa0178f5a27,Anthony Cannon,smcintyre@example.net,001-315-585-7985,45,Associate Degree,Tech Institute,2021,22,"[{'title': 'Project Manager', 'duration': 18, 'company': 'Murray and Sons'}, {'title': 'Project Manager', 'duration': 4, 'company': 'Thomas Inc'}]","Python, Java, JavaScript, SQL, AWS, Azure, Docker, Kubernetes, React, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,12,Project Manager,Murray and Sons,"Manage behavior vote summer executive south lead garden. Fish perform wonder girl decide people. Training head art movement.
Tv note more direction space agent business. Break concern reason include. Evidence since behavior skin.",Tiffanyshire,"English, Chinese",0
61acebe0-085e-44ad-8986-eb0636123922,Sarah Martin,janderson@example.net,001-479-682-5438x62856,25,Bachelor's Degree,Mountain State College,2006,1,"[{'title': 'Systems Administrator', 'duration': 1, 'company': 'Smith PLC'}]","Python, Java, JavaScript, C++, SQL, NoSQL, AWS, Azure, Docker, Kubernetes, React, Machine Learning, Data Analysis, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,12,Systems Administrator,Smith PLC,"Federal responsibility necessary determine.
Media wall go her sense themselves itself keep. Federal situation area like prepare.
Hope whether product would stuff conference. Federal development feeling tax there crime what.",Wellschester,English,0
5249d7f8-90e3-4fa0-8e0d-1e4a658c9152,Zachary Watts,emilybarrera@example.net,+1-281-489-8375x3156,31,Associate Degree,Global University,2021,8,"[{'title': 'Frontend Developer', 'duration': 8, 'company': 'Maxwell, Allen and Powell'}]","Python, JavaScript, C++, SQL, Azure, Kubernetes, React, Data Analysis, TensorFlow, Spark, Communication, Teamwork, Leadership, Problem Solving",Yes,12,Frontend Developer,"Maxwell, Allen and Powell","Sell majority purpose. Commercial detail nor here.
Out north care you character rule. Mother during deep former after. Anyone since fund evidence.",North Davidmouth,"English, Chinese",0
06b9c3fc-6eb8-40ed-85a3-39d628a9ebad,Dorothy Simmons,chaneygloria@example.org,(910)250-5168x772,40,Bachelor's Degree,National University,1999,16,"[{'title': 'Backend Developer', 'duration': 11, 'company': 'Oneal Inc'}, {'title': 'Full Stack Developer', 'duration': 5, 'company': 'Clarke, Bass and Nelson'}]","Python, Java, JavaScript, C++, SQL, NoSQL, AWS, Azure, Docker, Kubernetes, Machine Learning, Data Analysis, TensorFlow, Spark, Communication, Teamwork, Leadership, Problem Solving, Time Management",No,15,Backend Developer,Oneal Inc,"Whether interest site dog it take throw. Thing meeting out until generation evening everyone. From several even site four.
Long window relationship before. Model city hand whatever let. Act effect first.",Ramosshire,"English, Chinese",1
7efeccdf-ab7a-4e4f-bf98-ed4477a39d59,Gregory Joseph,fsmith@example.net,787-357-5032x8574,33,Bachelor's Degree,Mountain State College,2001,8,"[{'title': 'BI Developer', 'duration': 3, 'company': 'Lee-Smith'}, {'title': 'Product Manager', 'duration': 5, 'company': 'Reed-Graham'}]","Python, Java, JavaScript, SQL, NoSQL, Azure, Docker, React, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Communication, Teamwork, Leadership, Time Management",No,13,BI Developer,Lee-Smith,Coach through study. Doctor against still stock share center. Media know near trade talk federal office wide. Research public store area collection compare.,Tammyville,"English, French",0
3c1692ff-6693-41fd-8633-123f7a4279c0,Mark Hodges,pbright@example.com,727.931.2787x92900,25,Bachelor's Degree,Liberty College,2022,2,"[{'title': 'CTO', 'duration': 1, 'company': 'Sanders PLC'}, {'title': 'Project Manager', 'duration': 1, 'company': 'Holt-Mccoy'}]","Python, JavaScript, SQL, AWS, React, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management",No,4,CTO,Sanders PLC,"Finally say doctor paper.
Open southern return team shoulder management with. Look only which approach. Each example minute today.
Head wait sport stop week subject picture. Month moment suggest sign.
Information although finally hot civil college. Box than federal catch official best.",Wilsonborough,"English, Chinese",0
d7bf3c49-809d-4f99-9d07-8ea72a49f32e,Lisa Stanley MD,smithkaren@example.net,(502)782-0459x49929,38,Bachelor's Degree,Metropolitan University,2024,11,"[{'title': 'Security Specialist', 'duration': 11, 'company': 'Gutierrez PLC'}]","Python, JavaScript, SQL, Azure, Kubernetes, React, Data Analysis, PyTorch, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,2,Security Specialist,Gutierrez PLC,"Next note away edge successful threat. Walk area side office.
Test whose deep. Down network particularly kid matter thought contain.
Prepare arrive response between his father without.
Result forward since station meet. As down happy my blue father. Thought already piece foreign agent listen.",East Robert,"English, Chinese",1
29048ef4-a224-4446-ade5-866ee7310e29,Michael Brown,fmiller@example.org,(378)960-1229,20,Associate Degree,Global University,1995,0,[],"Python, JavaScript, SQL, NoSQL, Docker, Kubernetes, React, Angular, Data Analysis, PyTorch, Hadoop, Communication, Teamwork, Problem Solving",No,15,N/A,N/A,"Red dream ground many majority. Find fall memory relate. Federal yard expert. Write by letter trouble go.
Exactly reduce manage difference. Treat professional herself way number pressure. College guess film dog effort fish.",South Victoriaview,"English, Chinese",0
1b99150a-4428-4d19-9c7e-3639bb4079df,Tracy Henderson,njimenez@example.com,332-943-7106,59,Master's Degree,State University,2022,34,"[{'title': 'Backend Developer', 'duration': 13, 'company': 'Singleton-Fox'}, {'title': 'ML Engineer', 'duration': 19, 'company': 'Haney-Williams'}, {'title': 'Security Specialist', 'duration': 2, 'company': 'Murphy-Russell'}]","Python, Java, JavaScript, SQL, Docker, Angular, Machine Learning, Data Analysis, TensorFlow, PyTorch, Teamwork, Problem Solving, Time Management, Creativity",Yes,0,Backend Developer,Singleton-Fox,"They civil stay actually. Bad probably market able draw me society.
Song hundred should field reach. Any many western measure night by. Production character deep remember walk start ground.
Stuff business network natural stand situation possible.",Perrymouth,"English, French",0
9282167e-5a28-42d9-8947-f85707d248e0,Jane Woodward,pchase@example.org,+1-503-481-5379x13252,56,Bachelor's Degree,Oceanview University,2017,33,"[{'title': 'BI Developer', 'duration': 30, 'company': 'Scott-Perez'}, {'title': 'Security Specialist', 'duration': 3, 'company': 'Dennis LLC'}]","Python, Java, C++, SQL, Azure, Docker, Kubernetes, React, Angular, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Leadership, Problem Solving, Time Management",No,8,BI Developer,Scott-Perez,"Light adult drive least per chair special why. Someone station fire true require attack same. Generation prevent painting best.
Blood detail special nation. Experience process despite place name according. Relate why fund big north.",South Arthurtown,"English, Spanish",1
bd6722a2-b6e1-4414-8904-d344f787165c,Christine Delgado,tcollins@example.org,(492)987-2483x652,48,Bachelor's Degree,Liberty College,2023,22,"[{'title': 'DevOps Engineer', 'duration': 8, 'company': 'Brown, Harris and Sanford'}, {'title': 'Data Analyst', 'duration': 9, 'company': 'Gross Group'}, {'title': 'ML Engineer', 'duration': 5, 'company': 'Owens PLC'}]","Python, JavaScript, SQL, NoSQL, AWS, Azure, Docker, React, Angular, Machine Learning, Data Analysis, PyTorch, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,4,DevOps Engineer,"Brown, Harris and Sanford","Away girl top practice idea. Focus person minute focus. Someone technology upon.
Summer free spring what can group data. Sound shake cup room. Civil pull American.
Visit development left north break heart listen. Wish bank get arrive large have.",South Lisa,English,1
08dd97e7-8a69-4f31-9c66-cb6b8256affa,Crystal Ayers,lmaldonado@example.com,317-867-8962,30,Bachelor's Degree,Metropolitan University,2010,7,"[{'title': 'Security Specialist', 'duration': 2, 'company': 'Branch, Ware and Carter'}, {'title': 'Security Specialist', 'duration': 5, 'company': 'Thompson Inc'}]","Python, Java, JavaScript, SQL, NoSQL, AWS, Docker, Kubernetes, React, Machine Learning, Data Analysis, PyTorch, Spark, Communication, Teamwork, Leadership, Time Management, Creativity",Yes,15,Security Specialist,"Branch, Ware and Carter","Oil task space prevent inside. Develop than coach. Number although develop course positive. Pass keep chair foot.
Lead and six few. Build action lot language direction attention determine. Hair leave second own expect take personal.",Welchfort,"English, Spanish",0
750356b2-26ef-4b28-ba60-5475b7083ae7,Daniel Ramirez,wilkinsheather@example.com,722.661.0048,26,Associate Degree,Oceanview University,2014,3,"[{'title': 'Systems Administrator', 'duration': 1, 'company': 'Warren, Richardson and Raymond'}, {'title': 'Data Analyst', 'duration': 2, 'company': 'Velasquez-Mcgrath'}]","Python, Java, SQL, NoSQL, AWS, Docker, Kubernetes, React, Machine Learning, Data Analysis, TensorFlow, Communication, Teamwork, Problem Solving, Time Management",Yes,3,Systems Administrator,"Warren, Richardson and Raymond","Live who go beyond. Truth because choose wind answer there.
Mention we might rate. Position program particularly wrong. Only young gun. Official audience else opportunity with six.",Hartborough,"English, French",0
5d6dc40c-437b-4cf7-bc89-bfd4ac428401,John Gordon,sbecker@example.org,+1-547-849-8426x85627,56,Bachelor's Degree,Liberty College,2004,25,"[{'title': 'Product Manager', 'duration': 5, 'company': 'Williams PLC'}, {'title': 'Systems Administrator', 'duration': 14, 'company': 'Griffith, Leblanc and Chandler'}, {'title': 'Security Specialist', 'duration': 6, 'company': 'Williams-Ayala'}]","Java, JavaScript, C++, SQL, AWS, Azure, React, TensorFlow, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",Yes,10,Product Manager,Williams PLC,"Necessary teach interesting level eye. Wide voice bar ten leave gas. However send sea ever job up.
Thank investment third leg size. Candidate stage grow federal couple when system. President population community capital few put risk.",Damonstad,"English, Chinese",0
0a830cde-b6f0-43cd-a054-5c6ca038ea8f,Nancy Smith,wellsbelinda@example.com,3586239086,23,Associate Degree,Oceanview University,2016,0,[],"Python, Java, JavaScript, C++, SQL, NoSQL, Azure, Docker, Kubernetes, React, Machine Learning, Data Analysis, TensorFlow, PyTorch, Communication, Teamwork, Leadership",Yes,13,N/A,N/A,"Loss type good become. More course oil may.
Artist realize guess road dinner bed matter. Painting site read someone figure.
Type imagine sometimes conference like age.
Now power fast what. Among program mother level rather. Resource key everybody early.",New Aaron,"English, French",0
7c33617b-9cb7-4e65-bd02-ae4bf9c20706,Jean Baxter,torresbrian@example.org,657.283.4789,26,Master's Degree,Oceanview University,2016,2,"[{'title': 'Full Stack Developer', 'duration': 1, 'company': 'Henderson, Freeman and Adams'}, {'title': 'BI Developer', 'duration': 1, 'company': 'Gallagher, Miles and Stephens'}]","JavaScript, SQL, Azure, Docker, React, Angular, Machine Learning, Data Analysis, TensorFlow, Spark, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management",Yes,9,Full Stack Developer,"Henderson, Freeman and Adams","Environmental ahead society water. Deep beyond summer wear late memory.
Alone culture election glass pressure common. Measure exist property story born everything.
Increase dinner clear three decision control. Sport kitchen evidence evening cut. Material half life stock work blue.",Michealbury,English,0
645d05a3-3148-4a6f-b218-13bb4c31e9f3,Justin Wade,benjaminjohns@example.org,(601)962-1365x4988,55,Bachelor's Degree,City College,2003,30,"[{'title': 'BI Developer', 'duration': 5, 'company': 'Ward and Sons'}, {'title': 'Full Stack Developer', 'duration': 25, 'company': 'Riggs, Cantrell and Moore'}]","Python, Java, JavaScript, NoSQL, Azure, Docker, Kubernetes, React, Machine Learning, Data Analysis, TensorFlow, PyTorch, Spark, Communication, Teamwork, Leadership, Problem Solving",Yes,14,BI Developer,Ward and Sons,"Receive especially open blue part investment beautiful. Black talk article market six sea. Party book past energy research real leader.
Event pattern discuss night rule himself material.
Thing friend particular special whatever way movie. Fine red he quality. Ahead beyond miss choose cut long.",Woodsview,"English, Chinese",0
213653fb-c2f0-4973-bd3f-c7e4d66d57b0,Todd Smith,marianovak@example.net,323.287.2357x463,31,Bachelor's Degree,Mountain State College,2003,8,"[{'title': 'Systems Administrator', 'duration': 1, 'company': 'Williams-Wilson'}, {'title': 'Product Manager', 'duration': 7, 'company': 'Dixon-Burch'}]","Python, Java, JavaScript, Azure, Docker, React, Machine Learning, Data Analysis, PyTorch, Communication, Teamwork, Leadership, Problem Solving, Time Management",Yes,5,Systems Administrator,Williams-Wilson,"Turn black off move account. Watch every way city blood between wait. My several stop get.
Join safe western doctor. Conference president walk place theory.
Director sea forget. Scene should account owner one assume age. Gun seat market product.",Port Sandra,English,1
0dfb1287-9cc9-40b3-83c6-9a76d7f47759,Mr. Paul Fritz,yholloway@example.org,320.613.2414x664,37,PhD,Global University,2018,14,"[{'title': 'Product Manager', 'duration': 12, 'company': 'Dixon LLC'}, {'title': 'Product Manager', 'duration': 1, 'company': 'Farmer Inc'}, {'title': 'Product Manager', 'duration': 1, 'company': 'Graham and Sons'}]","Python, Java, JavaScript, C++, SQL, Azure, React, Angular, Machine Learning, Data Analysis, TensorFlow, Hadoop, Communication, Teamwork, Problem Solving, Time Management, Creativity",Yes,13,Product Manager,Dixon LLC,"Focus goal serious customer market hospital real various. People middle meeting including. Different will war play.
Together service place season manager service. Class early bad test during family.",Reginamouth,"English, Spanish",0
8867b32d-0240-4408-8ad7-8b8f07c7db65,Matthew Mcknight,rhodeskyle@example.net,(742)866-8809x220,39,Bachelor's Degree,Metropolitan University,2006,16,"[{'title': 'QA Engineer', 'duration': 11, 'company': 'Lawson, Williams and Smith'}, {'title': 'Full Stack Developer', 'duration': 4, 'company': 'Rivera, Smith and Simmons'}, {'title': 'QA Engineer', 'duration': 1, 'company': 'Patel, Holt and Payne'}]","Python, Java, JavaScript, SQL, NoSQL, AWS, Docker, Kubernetes, React, Data Analysis, TensorFlow, Spark, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,9,QA Engineer,"Lawson, Williams and Smith","Get leg keep mission budget instead easy. Return tough say close. Wish size couple he education mother.
Wife manage store it. Generation debate approach admit candidate some. Firm believe reduce and catch necessary difficult claim.
Continue because more college back hard.",Shannontown,"English, French",1
2196c69a-9d16-44b3-bb0a-aee068742faf,Amy Rice,wjohnson@example.com,+1-598-578-4108x364,21,Bachelor's Degree,Mountain State College,2017,0,[],"Java, C++, SQL, AWS, React, Angular, Data Analysis, TensorFlow, Hadoop, Communication, Teamwork, Leadership, Problem Solving, Time Management, Creativity",No,13,N/A,N/A,"Central upon race moment teacher others. Check keep director available fact where.
Rich full house blue. Provide fact practice. Get change street push your pretty.
Pull weight as case. Listen remember name we other throughout month machine.",New Erikaview,English,0
